"","Name","n","MeanLeadTime","MeanGoal","MeanRevenue","MeanFundraising","MeanSelfDonnation","DistanceTraveled","FinanciallyCont","SelfDonated","Fundraised","ModifiedGoal","Onteam","UpdatedPersonalPage","SentEmails","CompletedReg","ProvidedParticipationReason","MeanTeamGoal","RepeatParticipant"
"4549","a099680eea5902fd12749d5062bdabe914a9a239",1,93.61944444,250,415,415,0,112.2915152,"Yes","No","Yes","No","Yes","Yes","Yes","No","No",100,"No"
"4550","a09a5cd44ac04e21d24fdcc010c4667558aadac0",1,39.95694444,250,25,0,25,2.389110688,"Yes","Yes","No","No","Yes","Yes","No","No","No",800,"No"
"4551","a09dd5dc048e70e15677130c5eae09442e7b4585",3,16.246527779,83.3333333333333,0,0,0,15.76007463,"No","No","No","Yes","Yes","No","No","No","No",3000,"Yes"
"4552","a0a0b870b8182be943ecb3f8a5ba68b872e4932d",1,0.915277778,250,0,0,0,4.546594141,"No","No","No","No","Yes","Yes","No","No","No",500,"No"
"4553","a0b241868286858d95fff5bd53086134ab2a8844",1,18.68958333,0,0,0,0,19.9830611,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"4554","a0c7f83e4d4ea90f5dc2db14f827d2cee8fcf0fc",1,13.38055556,250,20,20,0,13.84664938,"Yes","No","Yes","No","Yes","No","No","No","No",5000,"No"
"4555","a0ca567958a4818b0f416c178bd79687a242b71c",1,-10.81944444,0,0,0,0,8.992191431,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4556","a0d42133988d46b86deaaa00297cab01d18f1ef3",1,28.82569444,250,0,0,0,36.59877639,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4557","a0f25e945861e347120eb1d8ad67c65fdc9d9ae3",2,12.5666666665,250,0,0,0,12.38064659,"No","No","No","No","Yes","No","No","No","No",100,"Yes"
"4558","a0f9d3262533663a76daa3c770d8be4ed496c949",1,30.46805556,50,25,25,0,16.06964418,"Yes","No","Yes","Yes","Yes","No","No","No","No",9000,"No"
"4559","a1133e93c4d21f393a9f9bcc9805518db9d66ad4",1,23.04375,25,0,0,0,4.816097836,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"4560","a118efa559ff0c71432f9f5748a839529e21cd6c",1,0.614583333,250,0,0,0,13.63387332,"No","No","No","No","No","No","No","No","No",0,"No"
"4561","a11b07eacc1bfd7f0b12a7609490f7b98baec764",4,132.16180554725,250,70,45,25,37.1086467725,"No","No","No","No","Yes","No","No","Yes","Yes",475,"Yes"
"4562","a11f86fc91d22b8a0c77070e774b4ae85e3463d9",1,-4.719444444,0,0,0,0,3.379610281,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4563","a133accdc71f36b7d72d8ef38b896ebf0928237f",1,54.5125,0,0,0,0,14.90260406,"No","No","No","Yes","Yes","Yes","No","No","No",500,"No"
"4564","a133ae0a742e1c7846faf0995c5efa7dda0071ca",1,67.92083333,250,0,0,0,19.98277026,"No","No","No","No","No","Yes","No","No","Yes",0,"No"
"4565","a13da6bdd080ffa5044516fdf042881d51521deb",1,-10.81944444,0,0,0,0,6.251811096,"No","No","No","Yes","No","No","No","Yes","Yes",0,"No"
"4566","a141efdcfce7107e0e6f1d5f0f220720530e689c",1,199.8104167,250,0,0,0,848.1623525,"No","No","No","No","Yes","Yes","No","No","No",300,"No"
"4567","a144f6611ddab92bc122052d2fe9fe07785d23ec",2,20.881944445,175,60,47.5,12.5,27.02125787,"Yes","No","Yes","No","Yes","Yes","No","No","No",3750,"Yes"
"4568","a14cfdcb06aebb6400c52d4090b23242d653de03",2,30.4163194465,250,75,50,25,8.386244556,"Yes","No","No","No","No","No","No","Yes","Yes",1000,"Yes"
"4569","a14e821b026f0add525779eb82ec85b4596748b6",1,-4.719444444,0,0,0,0,13.84790617,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4570","a15161489bf20510c9ddaf1d47c222348f4b8fc1",1,3.471527778,250,0,0,0,11.9781348,"No","No","No","No","No","No","No","No","No",0,"No"
"4571","a15dd5feffbc719d2d606afe077f7e79590e83b5",2,16.82847222,250,0,0,0,19.37734681,"No","No","No","No","Yes","No","No","No","No",0,"Yes"
"4572","a15eb89e2960aab65c0d2fcc62b42bd72270e551",1,0.834027778,250,250,0,250,2.761606594,"Yes","Yes","No","No","No","Yes","No","No","Yes",0,"No"
"4573","a168c781969c1c13174a9f19ce8ab93ebd9c19e8",1,1.808333333,0,0,0,0,12.31681969,"No","No","No","Yes","Yes","No","No","No","No",200,"No"
"4574","a16c72df37894734ca864afb22c05ed33c0d20aa",1,15.91805556,250,0,0,0,18.20468874,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4575","a185fa0545c8c261c6f382be65281bb20df6fe40",1,2.407638889,0,0,0,0,12.31681969,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"4576","a189d81b2f2ce2dc6282321e790f0e842c019e3f",2,22.305555555,250,0,0,0,53.69308317,"No","No","No","No","Yes","No","No","No","No",500,"Yes"
"4577","a1a02c6c0d49d3eff8a420e9ef0e00152d67a055",1,25.97916667,250,0,0,0,3.312908907,"No","No","No","No","Yes","No","No","No","No",300,"No"
"4578","a1c30b96e614e0be74f0ddadb3326a1519736a87",4,92.72638888925,0,0,0,0,86.054740625,"No","No","No","Yes","Yes","No","No","Yes","Yes",0,"Yes"
"4579","a1c3931e51e78a44338ef203645498b2e2c9045f",1,4.759722222,75,75,0,75,6.255252777,"Yes","Yes","No","Yes","Yes","Yes","No","No","No",200,"No"
"4580","a1c7943545f8e1b4d9b986b662ca5c6ec94bc89a",2,17.216319446,125,0,0,0,11.544360245,"No","No","No","No","Yes","Yes","No","No","No",3000,"Yes"
"4581","a1cae925b8de5792eb9d73e7cc6ec643dd157815",4,13.29756944475,250,13.75,0,13.75,18.7730041025,"No","No","No","No","Yes","No","No","No","No",3000,"Yes"
"4582","a1da9d19b5243e83ffed0c3d2de3b5341dcf4c1f",1,-2.21875,0,0,0,0,14.57033895,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4583","a1e715200e7c5b31d4f5434336849748a3bdf7c5",1,3.034027778,250,0,0,0,8.476120297,"No","No","No","No","Yes","No","No","No","No",2000,"No"
"4584","a1f118cc387837a2efa522af1fc1af1a2eba9b82",1,41.52777778,150,25,0,25,6.717672172,"Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",100,"No"
"4585","a1f2e154550102546fdf04c8e42c057a9888bf93",1,-10.81944444,0,0,0,0,12.13576942,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4586","a1f76ac58d1d082c348414a072fca7e60128873b",1,36.10902778,250,0,0,0,9.709990929,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4587","a1f868fad0f5c1c215da09b51dfabf54eebeb8db",1,22.71944444,25,0,0,0,25.94524558,"No","No","No","Yes","Yes","No","No","No","No",100,"No"
"4588","a1ffa16364c763d0ff64a7f43971dcda8e0a7083",1,1.611805556,0,0,0,0,88.18780462,"No","No","No","Yes","Yes","Yes","No","No","No",500,"No"
"4589","a2006f02484ec06a3a7377a58eae4afcb10a6877",1,8.956944444,50,50,0,50,69.21522933,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","No",1000,"No"
"4590","a205d2a3b6fe51fffba3ca10c1ea09cac0ee07a8",1,-3.968055556,0,0,0,0,37.15883786,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4591","a20cd915eb90d375ea06c89e27b85ea7ba420462",1,0.145138889,250,20,0,20,0,"Yes","Yes","No","No","Yes","Yes","No","No","Yes",2000,"No"
"4592","a2150163f6d936a4a96b257011eb7775e88ff5c2",2,47.10625,175,267.5,192.5,75,5.5595293945,"Yes","Yes","Yes","No","Yes","Yes","Yes","No","No",4500,"Yes"
"4593","a21b4e9d297407fb59a88a250e18bf116a5509d4",1,152.6805556,250,40,40,0,10.31884631,"Yes","No","Yes","No","Yes","Yes","Yes","No","Yes",0,"No"
"4594","a21ba0f19685227d0aac80451bdc032c1463c0f2",1,18.55069444,250,150,50,100,14.60378791,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",0,"No"
"4595","a21dd55e6edda524a15a4e53060fc533b49d00f6",1,59.07569444,0,0,0,0,18.22636888,"No","No","No","Yes","Yes","Yes","No","No","No",0,"No"
"4596","a228ca3f89d7c9e19f78ff96fa3f1dd8af9b685f",1,65.77986111,10,0,0,0,3.312908907,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4597","a2455970627744f691bf45d45c76b6eb52a14ac0",1,48.01458333,250,25,0,25,0,"Yes","Yes","No","No","Yes","No","No","No","No",400,"No"
"4598","a2456d25291c91915a643920be3312bec555b2cf",2,4.3840277775,250,25,0,25,5.5595293945,"No","No","No","No","Yes","Yes","No","No","No",0,"Yes"
"4599","a2558d0716a118ec21c6b513eb9714db7d2c10f2",1,-3.99375,0,0,0,0,19.9298538,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4600","a25fd86863203fa8f9e6af592fc14c424deb08c9",1,0.701388889,250,0,0,0,42.42317879,"No","No","No","No","Yes","No","No","No","No",200,"No"
"4601","a26fb0e86bb709a4a029835a7b9f852eef3aa8e0",2,213.09583335,375,205,50,155,10.59187303,"No","No","No","No","Yes","Yes","No","No","Yes",800,"Yes"
"4602","a2916e53eb2b934bb8381253799a196e6462de7f",1,18.02291667,250,0,0,0,4.532538564,"No","No","No","No","Yes","No","No","No","No",4000,"No"
"4603","a296625a53e6891d219438aa25aebb0cb7860277",1,21.85833333,250,0,0,0,26.78795898,"No","No","No","No","Yes","No","No","No","No",1000,"No"
"4604","a29cdc91bdc14b610871af3bba8534fe06f83726",1,72.89513889,250,0,0,0,29.3663499,"No","No","No","No","Yes","No","No","No","No",250,"No"
"4605","a29de08a73bcd955ad1f6cc983c1e4ea30a7c4bb",1,16.09097222,250,35,0,35,19.104638,"Yes","Yes","No","No","Yes","No","No","No","No",0,"No"
"4606","a29e7fb553774ad0265312547774d32a5c61a316",1,11.82708333,250,0,0,0,27.04017016,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4607","a2a679db0e26e24055b5a885554517dbea018826",1,-4.719444444,0,0,0,0,14.64912446,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4608","a2c5b508f3aaa4af7abedc8287bad2e5770868bc",1,20.26041667,25,0,0,0,9.227475636,"No","No","No","Yes","Yes","No","No","No","No",250,"No"
"4609","a2ca93d76edb03ecb8e963e0f94fd0d3d8ae06fa",1,0.65,250,50,0,50,22.95570532,"Yes","Yes","No","No","Yes","No","No","No","No",250,"No"
"4610","a2cf9fbfbfc730b2eb92bb4231362c99c6a50fb7",1,0.625694444,250,50,0,50,10.44691935,"Yes","Yes","No","No","Yes","No","No","No","No",250,"No"
"4611","a2d22d65365a81f97f68acd6ccbbd3a14e948b89",1,12.51805556,250,50,0,50,3.693573393,"Yes","Yes","No","No","Yes","No","No","No","No",1000,"No"
"4612","a2ec64a70934a52fa7591cbf62ff008b4f43a9cb",1,2.107638889,0,0,0,0,8.392213225,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"4613","a2ee7780fccd326fe749df290deb5c90ff814b96",2,28.83472222,125,0,0,0,22.51127529,"No","No","No","No","Yes","Yes","No","No","No",0,"Yes"
"4614","a2f11dc384644ebae0d419f995db06a51703d9f4",2,86.541666665,250,430,267.5,162.5,7.903341318,"No","No","No","No","Yes","Yes","Yes","No","No",3250,"Yes"
"4615","a2f18bcc133204f0a4b8b65c5711c9603ba0046f",1,-2.072916667,0,0,0,0,16.21098848,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4616","a2fe1842ebfe4769a13a171014a330672f5ab100",1,1.946527778,250,0,0,0,36.78692635,"No","No","No","No","Yes","No","No","No","No",500,"No"
"4617","a30493b717ad87e55b86eff5ffc4550f51ee5212",2,197.24791665,375,32.5,32.5,0,12.35440643,"No","No","No","No","No","Yes","No","No","Yes",0,"Yes"
"4618","a30daa7294f1d6f8730a6a9f38a8c888bbb859e7",1,0.623611111,250,50,0,50,22.95570532,"Yes","Yes","No","No","Yes","No","No","No","No",250,"No"
"4619","a30ff289fbac458e995961fd3a14ba2cf46a0842",1,29.71458333,250,0,0,0,3.312908907,"No","No","No","No","Yes","No","No","No","No",4000,"No"
"4620","a311b095742b8bdb09c6e49761cf2bc466eafd72",2,6.689236111,50,50,50,0,19.204247,"No","No","No","Yes","No","No","No","No","No",0,"Yes"
"4621","a316e0c93fca3cdc1bd79ee358e161c7448944aa",1,-4.234027778,0,0,0,0,8.386244556,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4622","a325f27cf28473ded02ce68acbcfa075146db343",1,0.198611111,250,0,0,0,13.33612487,"No","No","No","No","Yes","No","No","No","No",100,"No"
"4623","a32867d4983a9a03ad13a6a534e765295bba352d",1,51.38263889,250,0,0,0,21.30474437,"No","No","No","No","Yes","No","No","No","Yes",0,"No"
"4624","a33e125d8bda24749812697f9e4c95dcd695148e",1,18.96041667,250,0,0,0,7.600857822,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4625","a34b196c0de8a1a9e1b419b4691f150f8bb52172",1,109.8291667,250,0,0,0,20.78848021,"No","No","No","No","Yes","No","No","No","No",600,"No"
"4626","a364b8bd2c6dd774af8bb087739b4e6122db6ae7",1,4.928472222,250,200,0,200,27.91611828,"Yes","Yes","No","No","Yes","Yes","Yes","No","Yes",2000,"No"
"4627","a38f0de3e75513f2450da6f781569a15557f31df",1,132.5055556,250,20,20,0,432.9789859,"Yes","No","Yes","No","Yes","Yes","Yes","No","No",10000,"No"
"4628","a38f7974c7e1541e044c71861f666fdcce40ebb3",1,14.13958333,250,20,0,20,19.616294,"Yes","Yes","No","No","Yes","No","No","No","No",100,"No"
"4629","a3903ccc758e6e012462253cdd2533fce47907ae",1,0.693055556,250,0,0,0,5.153974937,"No","No","No","No","Yes","No","No","No","No",150,"No"
"4630","a392201e25bcf7a8d10b975185aa97ad2afabaa4",1,122.6625,2000,1950,1910,40,0,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",2000,"No"
"4631","a3a26fef71711526525e79ffb0f6a3c309ef402a",1,3.225,0,0,0,0,20.80939048,"No","No","No","Yes","Yes","No","No","No","No",9000,"No"
"4632","a3a60b315f5c7cb595dab70f5967f85160e5b204",1,-10.81944444,0,0,0,0,6.961306484,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4633","a3afe38943562f68cffe0072dbdb276a04b6caa8",1,50.57291667,0,0,0,0,9.099487255,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"4634","a3b02db6391665a1a2f26cfbfcc270650cb72e4a",1,-10.81944444,0,0,0,0,10.06135135,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4635","a3b0336e9226446543eddaee216347fedc750e61",1,4.688194444,0,0,0,0,10.15454943,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4636","a3b7ea510571fe396959282072e7595785524459",1,2.095138889,0,0,0,0,10.37093512,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"4637","a3bcb6675c6f92b6af1faf06640766ce72cb04f2",3,17.962962964,250,0,0,0,19.37048327,"No","No","No","No","Yes","No","No","No","No",0,"Yes"
"4638","a3bcf1a503c24031376e94764a6239ebf3ad81e6",1,2.820138889,0,0,0,0,11.58288165,"No","No","No","Yes","Yes","No","No","No","No",100,"No"
"4639","a3be505ac36e1629807deca2a9315a12b2585f5e",1,121.9520833,300,150,115,35,1.841261577,"Yes","Yes","Yes","Yes","Yes","No","Yes","No","No",2700,"No"
"4640","a3c0b344fcf8c8d46fbb879b65d2c2a8cd347c9b",1,48.00902778,250,25,0,25,0,"Yes","Yes","No","No","Yes","No","No","No","No",100,"No"
"4641","a3d319c7445782c9ffcd6341c17485acce078628",1,0.688194444,0,0,0,0,6.363905722,"No","No","No","Yes","Yes","No","No","No","No",5000,"No"
"4642","a3d47f3cf9b75f107c5ed1e34d3a448794a072c2",1,5.902777778,250,50,0,50,259.3790579,"Yes","Yes","No","No","Yes","No","No","No","No",250,"No"
"4643","a3dafc7d8bdf1cc8725b753799e786c0de26a2cb",1,-3.99375,0,0,0,0,29.05169539,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4644","a3e03443c1c6a10b80c3526e79bcb32d016c03ca",1,-4.719444444,0,0,0,0,5.8345852,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4645","a3e243b7853cfd39616fc89a4f15fe270b2b0bb9",2,36.390624999,125,250,0,250,66.24860934,"Yes","Yes","No","No","No","No","No","No","No",0,"Yes"
"4646","a3e424a7dec07ec04bbe835636bd571cd1fc99c8",1,12.58472222,250,80,40,40,24.33320172,"Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes",200,"No"
"4647","a3e6dff775cc2eb61eb734d118f4423078e9b125",1,8.609027778,250,50,0,50,13.84664938,"Yes","Yes","No","No","Yes","Yes","No","Yes","Yes",0,"No"
"4648","a3eaef104d9ede32b45012f2f7ecb5364a6f4ce1",1,-3.99375,0,0,0,0,19.9298538,"No","No","No","Yes","No","No","No","Yes","Yes",0,"No"
"4649","a3fb2df64ddb873f12eb09b8a41fc1c82f7dfa1b",1,3.611805556,250,75,0,75,12.72643066,"Yes","Yes","No","No","Yes","No","No","No","Yes",250,"No"
"4650","a405b8bf5194678cc86ad687e334c97178941400",1,37.76805556,250,0,0,0,84.11468747,"No","No","No","No","Yes","No","No","No","No",500,"No"
"4651","a413f98683e195322c2b385da3046bddfd785d22",2,46.43923611,0,5,0,5,18.99774211,"No","No","No","Yes","Yes","No","No","No","No",1000,"Yes"
"4652","a41a8c0510c796b70fe3b79b6e09ab2155a31f0b",1,-11.12638889,0,0,0,0,48.81118743,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4653","a41ef41c37d25f9be2e1e350ed9945e88bdbbd3c",1,0.522916667,250,0,0,0,24.48486674,"No","No","No","No","Yes","No","No","No","No",500,"No"
"4654","a4315ff422a2c6e43f8773b864620186da43a603",1,23.73333333,250,25,0,25,5.568452895,"Yes","Yes","No","No","Yes","No","No","No","No",600,"No"
"4655","a43c1843218e603ef7aabc4c095cc2a3c6479e18",1,-3.186111111,0,0,0,0,13.68860372,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4656","a440382fe7cd80b1f4d57d9fbe107e3237f413d8",1,-3.070138889,0,0,0,0,29.3663499,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4657","a44bcd904b92ec919baba300995fdd69da4b87f5",1,8.549305556,250,35,0,35,216.357951,"Yes","Yes","No","No","Yes","Yes","No","No","No",250,"No"
"4658","a44bf4e5d26c614ffc88e50f44d18e5f0d18965b",1,64.61388889,250,0,0,0,5.557527296,"No","No","No","No","Yes","No","No","No","No",2000,"No"
"4659","a44d0a1fcce1cb96f244d1a360cbfed49198fc91",1,53.17777778,250,0,0,0,7.763164734,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4660","a4526e7ebe0472770c25e627c0da80c5d8db9efe",1,-4.719444444,0,0,0,0,3.379610281,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4661","a457db0fac50a1a71c3b5b47e9f9b0e682484f29",2,45.416319445,250,112.5,82.5,30,29.20009271,"Yes","No","Yes","No","Yes","Yes","No","No","No",625,"Yes"
"4662","a468f2ebc84986537cb4d9252b3ea652bc3e208a",1,16.44930556,250,0,0,0,18.42572374,"No","No","No","No","Yes","No","No","No","No",200,"No"
"4663","a47454ddef8387e48e9d4ad30a5cd32cd752ef2b",1,6.220138889,250,240,200,40,423.8329148,"Yes","Yes","Yes","No","Yes","Yes","No","No","No",2500,"No"
"4664","a47aa0f7eda4dbf1b6f7bcdd6d32773f1de483c9",1,5.888888889,250,0,0,0,12.75708439,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4665","a484867ddab3f101769edd77307dc377ea048a26",1,-3.070138889,0,0,0,0,29.3663499,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4666","a48997d21242a778dc294a5e309190e88181d92f",1,11.02152778,250,0,0,0,12.48374845,"No","No","No","No","Yes","No","No","No","No",0,"No"
"4667","a496aacc7a27ba078884574cf7f21c95f135c35a",1,-2.072916667,0,0,0,0,13.41049684,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4668","a4a0d54324766497400b13d993a8b8898345b7b5",1,8.956944444,0,0,0,0,69.21522933,"No","No","No","Yes","Yes","Yes","No","No","No",1000,"No"
"4669","a4a9402b4f28a3cda1bb9e94ed01593462e3acdc",1,8.815972222,250,50,0,50,4.196178183,"Yes","Yes","No","No","Yes","Yes","No","No","No",0,"No"
"4670","a4ae87a1d97f69b5ddbd150ae798bcbc1d555a8f",1,1.270138889,250,118,80,38,9.994348162,"Yes","Yes","Yes","No","No","No","No","No","No",0,"No"
"4671","a4bbc1434a3f214fc8bc2a27ac3ede5cdd552465",1,1.581944444,250,0,0,0,16.92967828,"No","No","No","No","Yes","No","No","No","No",8000,"No"
"4672","a4bd799041bc5d0e60e416d512a8449280566c0e",2,5.0517361115,125,0,0,0,23.78792374,"No","No","No","No","No","No","No","No","No",0,"Yes"
"4673","a4be800d929e42c4a86a5d167524980a4ec842e1",1,4.740277778,50,50,0,50,8.13178883,"Yes","Yes","No","Yes","No","Yes","No","No","No",0,"No"
"4674","a4c88b9897fa662bb688f1b763c598883a0a76ac",1,28.65486111,0,0,0,0,11.37170102,"No","No","No","Yes","Yes","No","No","No","No",100,"No"
"4675","a4c9e03ce52d1f2c569fa32a3643834601667d59",1,196.8340278,250,0,0,0,21.26268412,"No","No","No","No","Yes","Yes","No","No","No",3000,"No"
"4676","a4d0f223a4f191c98d6214b2536a29ccf71b517b",1,-8.738888889,0,0,0,0,18.68561575,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4677","a4dcc158b10725a26dd2f42831e5c8057dedb322",1,165.7131944,250,0,0,0,20.99058614,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"4678","a4e680ae88f7f565c3dbb838d13f89d94fb77353",1,-3.202083333,0,0,0,0,6.94398059,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4679","a4e8428b2d9d7dc3e8ff2b2bf0c2571e89848ac1",1,9.247222222,250,0,0,0,29.14146753,"No","No","No","No","Yes","No","No","No","No",250,"No"
"4680","a4e9266300219d60a21acdcc09d685a16561e6f7",1,2.809027778,250,0,0,0,15.96315397,"No","No","No","No","Yes","No","No","No","No",250,"No"
"4681","a4fa057b89ab06b0c2fcff1edc7926149155285d",1,1.922916667,0,0,0,0,11.58288165,"No","No","No","Yes","Yes","No","No","No","No",5000,"No"
"4682","a507d6cc7b1bda2aa482e09d583ccf6adeb7a4ac",1,0.640972222,250,0,0,0,7.552090059,"No","No","No","No","Yes","No","No","No","No",500,"No"
"4683","a5185d096f6b801ca655cf83b42408c861e4e5ef",1,47.23055556,250,0,0,0,14.80898478,"No","No","No","No","Yes","No","No","No","No",1800,"No"
"4684","a52d9eeae7f84355b5914f5b153fe27025ef7adc",2,9.592361109,250,5,0,5,12.739922525,"No","No","No","No","Yes","No","No","No","No",2500,"Yes"
"4685","a5300cda10a4f1d0a0928221283987dfd8a5efe7",1,-3.99375,0,0,0,0,16.78769239,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4686","a5357ace6bc1a87c449b6d20b7ee7d487e76da90",1,-2.00625,0,0,0,0,11.78713402,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4687","a5363a581c061549352db49f31504faf71b1fa1b",3,16.9229166666667,250,0,0,0,21.5420265,"No","No","No","No","Yes","No","No","No","No",1600,"Yes"
"4688","a54e1702b27f4e1dfeb24375bbc448d1835a6673",1,-5.089583333,0,0,0,0,53.17850253,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4689","a5505f87ad97c07f9ad311d65806c949fa75e1c9",1,-3.99375,0,0,0,0,16.78769239,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4690","a55f5f60daac4fb59f5864f817c07294a6df792f",1,10.55833333,250,5,0,5,5.689563499,"Yes","Yes","No","No","Yes","No","No","No","No",1000,"No"
"4691","a563b1ac1d4e81b8303b6f5805c8df501f1f960b",3,8.80625,183.333333333333,0,0,0,20.71758852,"No","No","No","No","Yes","No","No","No","No",0,"Yes"
"4692","a5692f1139b21748887f8e6118504a0c321abb70",1,8.91875,250,50,0,50,66.40677589,"Yes","Yes","No","No","Yes","Yes","No","No","No",1000,"No"
"4693","a574b23d71d19d8ad42a1e97d18d2bddffb93554",1,-3.186111111,0,0,0,0,6.682410462,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4694","a578f9567ff948d3b1a36205cf58106b50be9e3c",2,146.35277778,375,100,0,100,11.21658322,"Yes","Yes","No","No","Yes","Yes","No","No","Yes",150,"Yes"
"4695","a57fc81879c3ff2ca0b1c4f1e1b705762a07ae26",1,1.722222222,0,0,0,0,0,"No","No","No","Yes","Yes","No","No","No","No",0,"No"
"4696","a584ca77a44cad7d172f5bb9b0210ad9a2e47950",1,31.77291667,250,50,25,25,12.71143446,"Yes","Yes","Yes","No","Yes","Yes","No","No","Yes",1000,"No"
"4697","a591463b5a2274340cc5f10b740ea2ee8ad99191",1,0.656944444,0,0,0,0,19.98277026,"No","No","No","Yes","No","Yes","No","No","Yes",0,"No"
"4698","a592c98c129a35d2d390f53bbd65cdbd5969954b",1,136.8923611,250,0,0,0,34.93145669,"No","No","No","No","Yes","Yes","Yes","No","No",3000,"No"
"4699","a5969c9ccf24e009776d068e061a370a65c376ec",1,11.98125,250,100,0,100,21.52406378,"Yes","Yes","No","No","Yes","Yes","No","No","No",0,"No"
"4700","a5a0ef882f1cf473eeebe29505ffa4a274359689",1,-3.99375,0,0,0,0,18.77088023,"No","No","No","Yes","No","No","No","No","No",0,"No"
"4701","a5a499b103a0e1b7e3d70d6daf1f42bfbeafe524",1,61.61458333,250,0,0,0,9.318042412,"No","No","No","No","Yes","Yes","No","Yes","Yes",500,"No"
"4702","a5b20dda6f6f384a6023c2626258c5a0f92538b7",1,60.67152778,50,0,0,0,25.78933462,"No","No","No","Yes","Yes","No","No","No","No",1000,"No"
"4703","a5b2b20ff0ce17a1246570c460e5dfd42f95a5b1",1,12.39236111,250,0,0,0,168.3072881,"No","No","No","No","Yes","Yes","No","No","Yes",0,"No"
"4704","a5c71a6e564cc11b6a037cfc30de92ccb79941d8",1,46.37430556,100,0,0,0,21.5875861,"No","No","No","Yes","Yes","No","No","No","No",2500,"No"
"4705","a5d267b08438514dbbdb7deaba7bf3a863a494e3",1,18.7625,250,0,0,0,16.27472606,"No","No","No","No","Yes","Yes","No","No","No",1500,"No"
"4706","a5d89607411902adc226d3e1dac493163a454634",1,14.62708333,250,0,0,0,3.19567321,"No","No","No","No","Yes","No","No","No","No",500,"No"
"4707","a5de0a3bd8abc353139642b2bc8ac92d77c46824",1,17.84652778,0,0,0,0,7.405749036,"No","No","No","Yes","Yes","Yes","No","No","No",100,"No"
"4708","a5e2c29722d239dce39f0731f64a5427f6aadb5c",1,4.594444444,250,250,250,0,13.84664938,"Yes","No","Yes","No","Yes","No","No","Yes","Yes",9000,"No"
"4709","a5f256ffe9302a180cde95b48509eacabf8c0719",2,12.673958331,37.5,12.5,0,12.5,57.547695075,"No","No","No","Yes","No","No","No","No","No",0,"Yes"
"4710","a5f8f6c26c7be3b07bddea6c00a6f6e952c53a61",1,4.782638889,250,0,0,0,11.88395828,"No","No","No","No","Yes","Yes","No","No","No",1000,"No"
"4711","a5fa03c0f24cfb3d7322b1dcf22f393bd1a81f8d",1,0.604166667,250,0,0,0,3.400514446,"No","No","No","No","Yes","No","No","No","No",3000,"No"
"4712","a60183b47c9bd610aaf62f24b808fe809ba48286",1,5.092361111,100,100,0,100,37.37287648,"Yes","Yes","No","Yes","Yes","No","No","No","No",0,"No"
