"Walk Name","Walk Zip","Zip","lng_start","lat_start","lng_end","lat_end","distance_metres","distance_miles","zip.range"
"2018 Miami Kidney Walk","33149","33018",-80.16,25.71,-80.38,25.91,31333.041187818,19.4694431359156,"[0-50]"
"2018 Miami Kidney Walk","33149","33157",-80.16,25.71,-80.33,25.6,20998.6368754834,13.047943993956,"[0-50]"
"2018 Miami Kidney Walk","33149","33023",-80.16,25.71,-80.21,25.99,31569.3748206909,19.6162940017075,"[0-50]"
"2018 Miami Kidney Walk","33149","33023",-80.16,25.71,-80.21,25.99,31569.3748206909,19.6162940017075,"[0-50]"
"2018 Miami Kidney Walk","33149","33023",-80.16,25.71,-80.21,25.99,31569.3748206909,19.6162940017075,"[0-50]"
"2018 Miami Kidney Walk","33149","33134",-80.16,25.71,-80.27,25.75,11895.8389695768,7.39172935636492,"[0-50]"
"2018 Miami Kidney Walk","33149","33134",-80.16,25.71,-80.27,25.75,11895.8389695768,7.39172935636492,"[0-50]"
"2018 Miami Kidney Walk","33149","33184",-80.16,25.71,-80.41,25.76,25679.9286149883,15.9567629234239,"[0-50]"
"2018 Miami Kidney Walk","33149","33020",-80.16,25.71,-80.15,26.02,34523.5767040702,21.4519493801848,"[0-50]"
"2018 Miami Kidney Walk","33149","33020",-80.16,25.71,-80.15,26.02,34523.5767040702,21.4519493801848,"[0-50]"
"2018 Miami Kidney Walk","33149","33157",-80.16,25.71,-80.33,25.6,20998.6368754834,13.047943993956,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33026",-80.16,25.71,-80.3,26.03,38282.9641857707,23.7879237390765,"[0-50]"
"2018 Miami Kidney Walk","33149","33020",-80.16,25.71,-80.15,26.02,34523.5767040702,21.4519493801848,"[0-50]"
"2018 Miami Kidney Walk","33149","33015",-80.16,25.71,-80.32,25.94,30208.812825141,18.7708802339707,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33021",-80.16,25.71,-80.19,26.02,34639.6336197914,21.5240637819634,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33305",-80.16,25.71,-80.12,26.15,49144.000801473,30.5366569220121,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33130",-80.16,25.71,-80.2,25.77,7790.95684238857,4.84107464411183,"[0-50]"
"2018 Miami Kidney Walk","33149","33173",-80.16,25.71,-80.36,25.7,20091.5051281535,12.4842786329858,"[0-50]"
"2018 Miami Kidney Walk","33149","33130",-80.16,25.71,-80.2,25.77,7790.95684238857,4.84107464411183,"[0-50]"
"2018 Miami Kidney Walk","33149","33028",-80.16,25.71,-80.34,26.02,38935.3583495918,24.1933025530442,"[0-50]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33413",-80.16,25.71,-80.15,26.67,106871.379395113,66.4067758861209,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33156",-80.16,25.71,-80.29,25.66,14179.6900038773,8.81084815739927,"[0-50]"
"2018 Miami Kidney Walk","33149","33156",-80.16,25.71,-80.29,25.66,14179.6900038773,8.81084815739927,"[0-50]"
"2018 Miami Kidney Walk","33149","33156",-80.16,25.71,-80.29,25.66,14179.6900038773,8.81084815739927,"[0-50]"
"2018 Miami Kidney Walk","33149","33407",-80.16,25.71,-80.09,26.76,117094.256927565,72.7589755213382,"[51-100]"
"2018 Miami Kidney Walk","33149","33441",-80.16,25.71,-80.1,26.31,67060.8837735063,41.6696884112274,"[0-50]"
"2018 Miami Kidney Walk","33149","33130",-80.16,25.71,-80.2,25.77,7790.95684238857,4.84107464411183,"[0-50]"
"2018 Miami Kidney Walk","33149","33028",-80.16,25.71,-80.34,26.02,38935.3583495918,24.1933025530442,"[0-50]"
"2018 Miami Kidney Walk","33149","33008",-80.16,25.71,NA,NA,NA,NA,NA
"2018 Miami Kidney Walk","33149","33313",-80.16,25.71,-80.23,26.15,49479.3598644351,30.7450393183239,"[0-50]"
"2018 Miami Kidney Walk","33149","33324",-80.16,25.71,-80.27,26.11,45869.79592858,28.5021609659377,"[0-50]"
"2018 Miami Kidney Walk","33149","33324",-80.16,25.71,-80.27,26.11,45869.79592858,28.5021609659377,"[0-50]"
"2018 Miami Kidney Walk","33149","33122",-80.16,25.71,-80.32,25.8,18913.3187721112,11.7521877987455,"[0-50]"
"2018 Miami Kidney Walk","33149","33351",-80.16,25.71,-80.27,26.18,53466.2546865357,33.2223801408274,"[0-50]"
"2018 Miami Kidney Walk","33149","33021",-80.16,25.71,-80.19,26.02,34639.6336197914,21.5240637819634,"[0-50]"
"2018 Miami Kidney Walk","33149","33021",-80.16,25.71,-80.19,26.02,34639.6336197914,21.5240637819634,"[0-50]"
"2018 Miami Kidney Walk","33149","33143",-80.16,25.71,-80.29,25.7,13086.8496121555,8.1317888303547,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","33015",-80.16,25.71,-80.32,25.94,30208.812825141,18.7708802339707,"[0-50]"
"2018 Miami Kidney Walk","33149","33130",-80.16,25.71,-80.2,25.77,7790.95684238857,4.84107464411183,"[0-50]"
"2018 Miami Kidney Walk","33149","33143",-80.16,25.71,-80.29,25.7,13086.8496121555,8.1317888303547,"[0-50]"
"2018 Miami Kidney Walk","33149","33125",-80.16,25.71,-80.24,25.78,11183.3062146553,6.94898216590657,"[0-50]"
"2018 Miami Kidney Walk","33149","33125",-80.16,25.71,-80.24,25.78,11183.3062146553,6.94898216590657,"[0-50]"
"2018 Miami Kidney Walk","33149","33013",-80.16,25.71,-80.27,25.86,20009.7879380289,12.4335019408409,"[0-50]"
"2018 Miami Kidney Walk","33149","33027",-80.16,25.71,-80.34,25.98,35051.0682464805,21.7797173273839,"[0-50]"
"2018 Miami Kidney Walk","33149","33194",-80.16,25.71,-80.441,25.756,28640.0603977691,17.7961029694222,"[0-50]"
"2018 Miami Kidney Walk","33149","33142",-80.16,25.71,-80.23,25.8,12232.3987146201,7.60085782170218,"[0-50]"
"2018 Miami Kidney Walk","33149","33142",-80.16,25.71,-80.23,25.8,12232.3987146201,7.60085782170218,"[0-50]"
"2018 Miami Kidney Walk","33149","33130",-80.16,25.71,-80.2,25.77,7790.95684238857,4.84107464411183,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","33177",-80.16,25.71,-80.4,25.6,27017.1803764509,16.7876923876957,"[0-50]"
"2018 Miami Kidney Walk","33149","63005",-80.16,25.71,-90.66,38.64,1743753.6612128,1083.51795622146,"[151-3000]"
"2018 Miami Kidney Walk","33149","33484",-80.16,25.71,-80.13,26.45,82431.0147538428,51.2202420686101,"[51-100]"
"2018 Miami Kidney Walk","33149","33160",-80.16,25.71,-80.14,25.94,25681.7930258258,15.9579214142504,"[0-50]"
"2018 Miami Kidney Walk","33149","33013",-80.16,25.71,-80.27,25.86,20009.7879380289,12.4335019408409,"[0-50]"
"2018 Miami Kidney Walk","33149","33165",-80.16,25.71,-80.36,25.74,20333.3939180852,12.6345813122745,"[0-50]"
"2018 Miami Kidney Walk","33149","33165",-80.16,25.71,-80.36,25.74,20333.3939180852,12.6345813122745,"[0-50]"
"2018 Miami Kidney Walk","33149","33016",-80.16,25.71,-80.33,25.89,26301.9358365189,16.3432601726736,"[0-50]"
"2018 Miami Kidney Walk","33149","33013",-80.16,25.71,-80.27,25.86,20009.7879380289,12.4335019408409,"[0-50]"
"2018 Miami Kidney Walk","33149","33025",-80.16,25.71,-80.28,25.98,32371.4624587099,20.114687999431,"[0-50]"
"2018 Miami Kidney Walk","33149","33165",-80.16,25.71,-80.36,25.74,20333.3939180852,12.6345813122745,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33186",-80.16,25.71,-80.41,25.66,25690.2140059399,15.9631539670849,"[0-50]"
"2018 Miami Kidney Walk","33149","33143",-80.16,25.71,-80.29,25.7,13086.8496121555,8.1317888303547,"[0-50]"
"2018 Miami Kidney Walk","33149","33143",-80.16,25.71,-80.29,25.7,13086.8496121555,8.1317888303547,"[0-50]"
"2018 Miami Kidney Walk","33149","33309",-80.16,25.71,-80.17,26.19,53442.7300609986,33.2077626207328,"[0-50]"
"2018 Miami Kidney Walk","33149","33174",-80.16,25.71,-80.36,25.76,20813.6123484274,12.9329751185547,"[0-50]"
"2018 Miami Kidney Walk","33149","33135",-80.16,25.71,-80.23,25.77,9689.16390937287,6.02056546753093,"[0-50]"
"2018 Miami Kidney Walk","33149","33181",-80.16,25.71,-80.15,25.9,21174.4333382569,13.1571788178261,"[0-50]"
"2018 Miami Kidney Walk","33149","33135",-80.16,25.71,-80.23,25.77,9689.16390937287,6.02056546753093,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33334",-80.16,25.71,-80.13,26.18,52406.2701605002,32.5637364959002,"[0-50]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33166",-80.16,25.71,-80.31,25.82,19392.8225335746,12.0501375305098,"[0-50]"
"2018 Miami Kidney Walk","33149","33014",-80.16,25.71,-80.3,25.9,25381.3031972254,15.7712057489631,"[0-50]"
"2018 Miami Kidney Walk","33149","33014",-80.16,25.71,-80.3,25.9,25381.3031972254,15.7712057489631,"[0-50]"
"2018 Miami Kidney Walk","33149","33139",-80.16,25.71,-80.15,25.78,7856.61117063545,4.88187033970892,"[0-50]"
"2018 Miami Kidney Walk","33149","33139",-80.16,25.71,-80.15,25.78,7856.61117063545,4.88187033970892,"[0-50]"
"2018 Miami Kidney Walk","33149","33174",-80.16,25.71,-80.36,25.76,20813.6123484274,12.9329751185547,"[0-50]"
"2018 Miami Kidney Walk","33149","33174",-80.16,25.71,-80.36,25.76,20813.6123484274,12.9329751185547,"[0-50]"
"2018 Miami Kidney Walk","33149","33156",-80.16,25.71,-80.29,25.66,14179.6900038773,8.81084815739927,"[0-50]"
"2018 Miami Kidney Walk","33149","33010",-80.16,25.71,-80.29,25.83,18662.4133319186,11.5962824344676,"[0-50]"
"2018 Miami Kidney Walk","33149","33309",-80.16,25.71,-80.17,26.19,53442.7300609986,33.2077626207328,"[0-50]"
"2018 Miami Kidney Walk","33149","33018",-80.16,25.71,-80.38,25.91,31333.041187818,19.4694431359156,"[0-50]"
"2018 Miami Kidney Walk","33149","33018",-80.16,25.71,-80.38,25.91,31333.041187818,19.4694431359156,"[0-50]"
"2018 Miami Kidney Walk","33149","33018",-80.16,25.71,-80.38,25.91,31333.041187818,19.4694431359156,"[0-50]"
"2018 Miami Kidney Walk","33149","33027",-80.16,25.71,-80.34,25.98,35051.0682464805,21.7797173273839,"[0-50]"
"2018 Miami Kidney Walk","33149","33156",-80.16,25.71,-80.29,25.66,14179.6900038773,8.81084815739927,"[0-50]"
"2018 Miami Kidney Walk","33149","33314",-80.16,25.71,-80.22,26.07,40522.9876960733,25.1798093876968,"[0-50]"
"2018 Miami Kidney Walk","33149","33055",-80.16,25.71,-80.28,25.95,29297.6156530612,18.2046887359583,"[0-50]"
"2018 Miami Kidney Walk","33149","33177",-80.16,25.71,-80.4,25.6,27017.1803764509,16.7876923876957,"[0-50]"
"2018 Miami Kidney Walk","33149","33134",-80.16,25.71,-80.27,25.75,11895.8389695768,7.39172935636492,"[0-50]"
"2018 Miami Kidney Walk","33149","33143",-80.16,25.71,-80.29,25.7,13086.8496121555,8.1317888303547,"[0-50]"
"2018 Miami Kidney Walk","33149","33134",-80.16,25.71,-80.27,25.75,11895.8389695768,7.39172935636492,"[0-50]"
"2018 Miami Kidney Walk","33149","33162",-80.16,25.71,-80.18,25.93,24572.1529861391,15.2684232731502,"[0-50]"
"2018 Miami Kidney Walk","33149","33162",-80.16,25.71,-80.18,25.93,24572.1529861391,15.2684232731502,"[0-50]"
"2018 Miami Kidney Walk","33149","33162",-80.16,25.71,-80.18,25.93,24572.1529861391,15.2684232731502,"[0-50]"
"2018 Miami Kidney Walk","33149","33128",-80.16,25.71,-80.2,25.78,8763.97692429069,5.44568110542343,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","34109",-80.16,25.71,-81.76,26.24,170641.398506515,106.031616431392,"[101-150]"
"2018 Miami Kidney Walk","33149","33324",-80.16,25.71,-80.27,26.11,45869.79592858,28.5021609659377,"[0-50]"
"2018 Miami Kidney Walk","33149","33483",-80.16,25.71,-80.06,26.46,84086.1192791187,52.2486760225853,"[51-100]"
"2018 Miami Kidney Walk","33149","33483",-80.16,25.71,-80.06,26.46,84086.1192791187,52.2486760225853,"[51-100]"
"2018 Miami Kidney Walk","33149","33179",-80.16,25.71,-80.18,25.96,27901.9227202848,17.3374456226261,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","33351",-80.16,25.71,-80.27,26.18,53466.2546865357,33.2223801408274,"[0-50]"
"2018 Miami Kidney Walk","33149","33141",-80.16,25.71,-80.14,25.86,16817.8336335824,10.4501141027327,"[0-50]"
"2018 Miami Kidney Walk","33149","33141",-80.16,25.71,-80.14,25.86,16817.8336335824,10.4501141027327,"[0-50]"
"2018 Miami Kidney Walk","33149","33141",-80.16,25.71,-80.14,25.86,16817.8336335824,10.4501141027327,"[0-50]"
"2018 Miami Kidney Walk","33149","33141",-80.16,25.71,-80.14,25.86,16817.8336335824,10.4501141027327,"[0-50]"
"2018 Miami Kidney Walk","33149","33131",-80.16,25.71,-80.19,25.77,7325.34217943431,4.55175519537728,"[0-50]"
"2018 Miami Kidney Walk","33149","33055",-80.16,25.71,-80.28,25.95,29297.6156530612,18.2046887359583,"[0-50]"
"2018 Miami Kidney Walk","33149","33023",-80.16,25.71,-80.21,25.99,31569.3748206909,19.6162940017075,"[0-50]"
"2018 Miami Kidney Walk","33149","33161",-80.16,25.71,-80.18,25.89,20137.5171515626,12.5128691699836,"[0-50]"
"2018 Miami Kidney Walk","33149","33137",-80.16,25.71,-80.18,25.81,11311.0946026477,7.02838616434178,"[0-50]"
"2018 Miami Kidney Walk","33149","33131",-80.16,25.71,-80.19,25.77,7325.34217943431,4.55175519537728,"[0-50]"
"2018 Miami Kidney Walk","33149","33137",-80.16,25.71,-80.18,25.81,11311.0946026477,7.02838616434178,"[0-50]"
"2018 Miami Kidney Walk","33149","33411",-80.16,25.71,-80.2,26.71,111391.148486175,69.215229326003,"[51-100]"
"2018 Miami Kidney Walk","33149","33150",-80.16,25.71,-80.21,25.85,16370.8233750816,10.1723548913978,"[0-50]"
"2018 Miami Kidney Walk","33149","33023",-80.16,25.71,-80.21,25.99,31569.3748206909,19.6162940017075,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","33024",-80.16,25.71,-80.24,26.03,36512.3714706358,22.6877287730805,"[0-50]"
"2018 Miami Kidney Walk","33149","60514",-80.16,25.71,-87.96,41.8,1928992.61010185,1198.6200671316,"[151-3000]"
"2018 Miami Kidney Walk","33149","33140",-80.16,25.71,-80.15,25.82,12286.1144882813,7.63423524569784,"[0-50]"
"2018 Miami Kidney Walk","33149","33131",-80.16,25.71,-80.19,25.77,7325.34217943431,4.55175519537728,"[0-50]"
"2018 Miami Kidney Walk","33149","33133",-80.16,25.71,-80.24,25.74,8690.2180413876,5.39984947459505,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","33185",-80.16,25.71,-80.45,25.72,29106.7791705239,18.0861084799676,"[0-50]"
"2018 Miami Kidney Walk","33149","33196",-80.16,25.71,-80.6,25.6,45818.496090041,28.4702847339649,"[0-50]"
"2018 Miami Kidney Walk","33149","33137",-80.16,25.71,-80.18,25.81,11311.0946026477,7.02838616434178,"[0-50]"
"2018 Miami Kidney Walk","33149","33301",-80.16,25.71,-80.13,26.12,45739.7270751623,28.4213399524207,"[0-50]"
"2018 Miami Kidney Walk","33149","33176",-80.16,25.71,-80.36,25.66,20821.734090854,12.938021733768,"[0-50]"
"2018 Miami Kidney Walk","33149","33441",-80.16,25.71,-80.1,26.31,67060.8837735063,41.6696884112274,"[0-50]"
"2018 Miami Kidney Walk","33149","33328",-80.16,25.71,-80.27,26.07,41561.5421762058,25.8251370235712,"[0-50]"
"2018 Miami Kidney Walk","33149","33328",-80.16,25.71,-80.27,26.07,41561.5421762058,25.8251370235712,"[0-50]"
"2018 Miami Kidney Walk","33149","33016",-80.16,25.71,-80.33,25.89,26301.9358365189,16.3432601726736,"[0-50]"
"2018 Miami Kidney Walk","33149","33033",-80.16,25.71,-80.41,25.48,35853.7751536011,22.2784961209683,"[0-50]"
"2018 Miami Kidney Walk","33149","33177",-80.16,25.71,-80.4,25.6,27017.1803764509,16.7876923876957,"[0-50]"
"2018 Miami Kidney Walk","33149","33189",-80.16,25.71,-80.34,25.57,23858.0594997654,14.8247062894287,"[0-50]"
"2018 Miami Kidney Walk","33149","33056",-80.16,25.71,-80.24,25.95,27893.2598686254,17.3320627778277,"[0-50]"
"2018 Miami Kidney Walk","33149","33056",-80.16,25.71,-80.24,25.95,27893.2598686254,17.3320627778277,"[0-50]"
"2018 Miami Kidney Walk","33149","33015",-80.16,25.71,-80.32,25.94,30208.812825141,18.7708802339707,"[0-50]"
"2018 Miami Kidney Walk","33149","33196",-80.16,25.71,-80.6,25.6,45818.496090041,28.4702847339649,"[0-50]"
"2018 Miami Kidney Walk","33149","33149",-80.16,25.71,-80.16,25.71,0,0,"[0-50]"
"2018 Miami Kidney Walk","33149","33025",-80.16,25.71,-80.28,25.98,32371.4624587099,20.114687999431,"[0-50]"
"2018 Miami Kidney Walk","33149","33157",-80.16,25.71,-80.33,25.6,20998.6368754834,13.047943993956,"[0-50]"
"2018 Miami Kidney Walk","33149","33317",-80.16,25.71,-80.23,26.11,45076.0647657274,28.0089594395448,"[0-50]"
"2018 Miami Kidney Walk","33149","33317",-80.16,25.71,-80.23,26.11,45076.0647657274,28.0089594395448,"[0-50]"
"2018 Miami Kidney Walk","33149","33183",-80.16,25.71,-80.41,25.7,25100.4986886456,15.5967219706624,"[0-50]"
"2018 Miami Kidney Walk","33149","33173",-80.16,25.71,-80.36,25.7,20091.5051281535,12.4842786329858,"[0-50]"
"2018 Miami Kidney Walk","33149","33484",-80.16,25.71,-80.13,26.45,82431.0147538428,51.2202420686101,"[51-100]"
"2018 Miami Kidney Walk","33149","33157",-80.16,25.71,-80.33,25.6,20998.6368754834,13.047943993956,"[0-50]"
